2023-05-30 13:12:53.872 [http-nio-8080-exec-4] INFO  c.e.tranding.interceptor.LoggingInterceptor - Response Status: 200
2023-05-30 13:13:21.117 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==>  Preparing: select * from user where phone = ?
2023-05-30 13:13:21.118 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==> Parameters: test(String)
2023-05-30 13:13:21.120 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - <==      Total: 1
2023-05-30 13:13:21.121 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:21.122 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:21.123 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:21.124 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==>  Preparing: select * from module where url = ?
2023-05-30 13:13:21.124 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==> Parameters: /user/switch/status(String)
2023-05-30 13:13:21.125 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - <==      Total: 1
2023-05-30 13:13:21.126 [http-nio-8080-exec-3] DEBUG c.e.t.mappers.PermissionMapper.getPermission - ==>  Preparing: select * from permission where role_id=? and module_id=?
2023-05-30 13:13:21.127 [http-nio-8080-exec-3] DEBUG c.e.t.mappers.PermissionMapper.getPermission - ==> Parameters: 2(Integer), 14(Integer)
2023-05-30 13:13:21.139 [http-nio-8080-exec-3] DEBUG c.e.t.mappers.PermissionMapper.getPermission - <==      Total: 1
2023-05-30 13:13:21.140 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==>  Preparing: select * from module where url = ?
2023-05-30 13:13:21.140 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==> Parameters: /user/switch/status(String)
2023-05-30 13:13:21.142 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - <==      Total: 1
2023-05-30 13:13:21.142 [http-nio-8080-exec-3] INFO  c.e.tranding.interceptor.LoggingInterceptor - test 使用资源：用户状态切换功能（admin无法被禁用），访问路径：http://localhost:8080/user/switch/status
2023-05-30 13:13:21.145 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==>  Preparing: select * from user where user_id = ?
2023-05-30 13:13:21.145 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==> Parameters: 3(Integer)
2023-05-30 13:13:21.147 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - <==      Total: 1
2023-05-30 13:13:21.148 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:21.149 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:21.150 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:21.151 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:21.152 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:21.154 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:21.158 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:21.158 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:21.160 [http-nio-8080-exec-3] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:21.162 [http-nio-8080-exec-3] INFO  c.e.tranding.interceptor.LoggingInterceptor - Response Status: 200
2023-05-30 13:13:27.626 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==>  Preparing: select * from user where phone = ?
2023-05-30 13:13:27.626 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==> Parameters: admin(String)
2023-05-30 13:13:27.628 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - <==      Total: 1
2023-05-30 13:13:27.628 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:27.629 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 1(Integer)
2023-05-30 13:13:27.630 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:27.630 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==>  Preparing: select * from module where url = ?
2023-05-30 13:13:27.631 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==> Parameters: /user/switch/status(String)
2023-05-30 13:13:27.632 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - <==      Total: 1
2023-05-30 13:13:27.632 [http-nio-8080-exec-5] INFO  c.e.tranding.interceptor.LoggingInterceptor - admin 使用资源：用户状态切换功能（admin无法被禁用），访问路径：http://localhost:8080/user/switch/status
2023-05-30 13:13:27.633 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==>  Preparing: select * from user where user_id = ?
2023-05-30 13:13:27.633 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==> Parameters: 3(Integer)
2023-05-30 13:13:27.634 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - <==      Total: 1
2023-05-30 13:13:27.635 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:27.635 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:27.636 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:27.636 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:27.636 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 1(Integer)
2023-05-30 13:13:27.637 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:27.638 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:27.638 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:27.639 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:27.640 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - ==>  Preparing: update user set status = ? where user_id = ?
2023-05-30 13:13:27.640 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - ==> Parameters: 2(Integer), 3(Integer)
2023-05-30 13:13:27.652 [http-nio-8080-exec-5] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - <==    Updates: 1
2023-05-30 13:13:27.654 [http-nio-8080-exec-5] INFO  c.e.tranding.interceptor.LoggingInterceptor - Response Status: 200
2023-05-30 13:13:46.021 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==>  Preparing: select * from user where phone = ?
2023-05-30 13:13:46.022 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - ==> Parameters: admin(String)
2023-05-30 13:13:46.022 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByPhone - <==      Total: 1
2023-05-30 13:13:46.023 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:46.023 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 1(Integer)
2023-05-30 13:13:46.024 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:46.024 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==>  Preparing: select * from module where url = ?
2023-05-30 13:13:46.024 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - ==> Parameters: /user/switch/status(String)
2023-05-30 13:13:46.025 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.ModuleMapper.getModuleByUrl - <==      Total: 1
2023-05-30 13:13:46.025 [http-nio-8080-exec-6] INFO  c.e.tranding.interceptor.LoggingInterceptor - admin 使用资源：用户状态切换功能（admin无法被禁用），访问路径：http://localhost:8080/user/switch/status
2023-05-30 13:13:46.025 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==>  Preparing: select * from user where user_id = ?
2023-05-30 13:13:46.026 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - ==> Parameters: 3(Integer)
2023-05-30 13:13:46.027 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.getUserByUserId - <==      Total: 1
2023-05-30 13:13:46.028 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:46.028 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:46.029 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:46.030 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:46.030 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 1(Integer)
2023-05-30 13:13:46.031 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:46.031 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==>  Preparing: select * from role where role_id = ?
2023-05-30 13:13:46.031 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - ==> Parameters: 2(Integer)
2023-05-30 13:13:46.032 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.RoleMapper.getRoleById - <==      Total: 1
2023-05-30 13:13:46.032 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - ==>  Preparing: update user set status = ? where user_id = ?
2023-05-30 13:13:46.032 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - ==> Parameters: 1(Integer), 3(Integer)
2023-05-30 13:13:46.045 [http-nio-8080-exec-6] DEBUG c.e.tranding.mappers.UserMapper.updateUserStatus - <==    Updates: 1
2023-05-30 13:13:46.046 [http-nio-8080-exec-6] INFO  c.e.tranding.interceptor.LoggingInterceptor - Response Status: 200
2023-05-30 13:14:45.560 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-05-30 13:14:45.566 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
